,id,createdtime,username,tweets
132,1405449497354719232,2021-06-17 08:57:26,a981150875,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket

@a688x 

@tianzi88

@ZYjYvi

@EveryoneStyles

@lovemoney989

#GOOG #Airdrop #BNB  #BSC  $GOOG"
133,1405449252197785605,2021-06-17 08:56:28,TheFBAInvestor,"RT @TheFBAInvestor: #AMC and #GME are great for a short term short squeeze win but you cannot beat value investing. 

I got into both #AAPL…"
134,1405447506960412680,2021-06-17 08:49:32,Oatmiee,"@GoogolCoin Thank you very much for the official airdrop event. I think its gonna huge and great. So Lets Go! 😁🚀🌑🔥

@CryptoLlady 
@MitchellDohert4 @Abhijit65549446 
@sankarjyoti4 
@monjitborah88

#GOOG"
135,1405443768132636678,2021-06-17 08:34:40,SuhailArsh0011,"@GoogolCoin Thank you for making this opportunity. Hopefully this project will be successful.

@richardosman 
@terrycrews 
@rioferdy5 
@luisnani 
@D_DeGea 

#GOOG #Airdrop #BNB #BSC $GOOG"
136,1405439740585852929,2021-06-17 08:18:40,studios,"@MaxTheComrade @Pinterest @pinterestbiz Should this be an alternative e-commerce shopping search engine?
#goog
#amzn"
137,1405430500852781056,2021-06-17 07:41:57,Pradeep86454792,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
138,1405423536903049216,2021-06-17 07:14:17,anlongluo,"@GoogolCoin @youlijuwairen This is one of the very good blockchain cryptocurrencies, you guys are great, and I am glad I can participate!  thank!
@RayJFab 
@HHH318749 
@ouran1231 
@niuniu2022 
@ZHAOJIN1212 

#GOOG $GOOG #Airdrop"
139,1405418734202679296,2021-06-17 06:55:12,azeemsa70506461,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges 

@Ashok_Labaniya1
@Rakesh
@KamalSinclair
@anyleyy
@RachelZoe

#GOOG #Airdrop #BNB  #BSC  $GOOG"
140,1405417700931772419,2021-06-17 06:51:05,Sanjay29260666,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket
@AdamRam30439057
@KADIVRESKANIT
@Boday75325784
@ar071201
@Ronaldi_99
@zoya2288
@jinggeone

#GOOG #Airdrop #BNB  #BSC  $GOOG"
141,1405411931289128963,2021-06-17 06:28:10,DipakBirje,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
142,1405407566197268484,2021-06-17 06:10:49,LinMatch,"@GoogolCoin I'm very optimistic about your activities. I hope you can succeed. Let's go to the moon together
@cit6661
 
@meng888999
 
@lcjwsnbys1
 
@Liao42030903
 
@Juwaiman

#GOOG #Airdrop #BNB  #BSC  $GOOG"
143,1405402432432005126,2021-06-17 05:50:25,Superhi31132350,"@GoogolCoin The project is implemented very professionally and has a clear development plan.Without a doubt, this is one of the best projects out there.

Love this project

@4Sazib 
@Lover4348 
@Tri03513651 
@JibonAh35503304 
@MDMazharulAnwa4

#GOOG #Airdrop #BNB  #BSC  $GOOG"
144,1405395352648257537,2021-06-17 05:22:17,Kukuk51964789,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket

@Priyo

@bobbytirta

@fxyekosetiawan

@sanseiro81

@RZylvest

#GOOG #Airdrop #BNB  #BSC  $GOOG"
145,1405393775619284992,2021-06-17 05:16:01,cn15126,"@GoogolCoin The project is implemented very professionally and has a clear development plan.Without a doubt, this is one of the best projects out there.
@TrustToken666

@Oyik666

@ttkx520kk

@KarenWi46184304

@9kAWmUZ17m2LvKf

#GOOG #Airdrop #BNB  #BSC  $GOOG"
146,1405389013188448256,2021-06-17 04:57:06,phuoctien254,"@GoogolCoin this is a great project, because it will be very profitable, and this project might compete with others, maybe it could be superior to the others.could be very useful, good luck
@Eljaboom
@claimdotxyz
@HngHa28361915
@ccmkttools
@luuthaiphong2

#GOOG #Airdrop #BNB #BSC $GOOG"
147,1405368691282305024,2021-06-17 03:36:21,love125795,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
148,1405361323370635268,2021-06-17 03:07:04,naini0606,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
149,1405359516183576584,2021-06-17 02:59:53,eeduardoP_VZLA,"@GoogolCoin The concept of this is project is excellent. 

@salomoncastel       @dnieto79 @Dubraska_GZ @igor_marzana @irmachiquita

#GOOG #Airdrop #BNB   #BSC   $GOOG"
150,1405345792013918211,2021-06-17 02:05:21,Bankabiharindia,"@GoogolCoin A good project and strong team, in a predictable and transparent road map, planned and projected.I think in the near future I will see an authentic growth of this project
@AleksandraStaks
@ALERUSIK
@VaRile_YokArasi
@alifakhari
@VladimirShipic1

#GOOG #Airdrop #BSCArmy   $GOOG"
151,1405343100013273088,2021-06-17 01:54:39,BlondesStocks,Shopify deepens e-commerce collaboration with Google and Facebook. #SHOP #Shopify #Google #GOOG #Facebook #FB #Stocks #investingnews
152,1405298524070322177,2021-06-16 22:57:31,tradercero,"@GoogolCoin good project!
@yyyorky @zanpakto21 @Enes11236298 @ygtdoganss35 @traderbeyz 
#GOOG #Airdrop #BNB #BSC $GOOG"
153,1405297579383037963,2021-06-16 22:53:46,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/zYgy9659v9
154,1405290030587793409,2021-06-16 22:23:46,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/23j7tGlkOA
155,1405270736013430788,2021-06-16 21:07:06,toykinng,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
156,1405258679394443269,2021-06-16 20:19:12,Venezia_Cafe,"RT @WebullGlobal: 🥰🥰Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE…"
157,1405252966391681029,2021-06-16 19:56:30,420Samsonsimps,"RT @WebullGlobal: Pay $0 in commissions! Webull offers commission-free trades on #Stocks, #ETFs, and #Options! You may be able to claim a #…"
158,1405236588972494850,2021-06-16 18:51:25,ricardo_ik_ahau,RT @AIApparelStore: What's up with this tee! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #googlecloudplat…
159,1405234145043705856,2021-06-16 18:41:42,ravennn1989,"@GoogolCoin Thank you for making this opportunity. Hopefully this project will be successful.
 
@100xCoinPump
 
@YugiohProtocol
 
@KainuToken
 
@Safesol_finance
 
@SHAB_SharkCoin

#GOOG #Airdrop #BNB #BSC $GOOG"
160,1405233567865610243,2021-06-16 18:39:25,CHINTHALAJAGAD3,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
161,1405230853521743875,2021-06-16 18:28:38,RKhoushal,"@GoogolCoin Thank you for making this opportunity. Hopefully this project will be successful.

@ERIK55348843
@TriRH4
@Anang98857829
@RabbieRahman
@Crypt0nage

#GOOG #Airdrop #BNB #BSC"
162,1405227982344556547,2021-06-16 18:17:13,eli008230,"@GoogolCoin A good project. 🔥🔥🔥

@babax_228 

@c7HM3KQKjCgiGlK

@KMOVI1f5T3x7HSv 

@8JKaNtdRXeldK1N
 
@SupfMzQuz55PMwN

#GOOG #Airdrop #BNB  #BSC  $GOOG"
163,1405226983047450625,2021-06-16 18:13:15,BvZalkar,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
164,1405226619602669575,2021-06-16 18:11:48,jahanbazhsh,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
165,1405224851929845760,2021-06-16 18:04:47,AmitKum23495406,"@GoogolCoin This project looks very interesting. I am interested, and I will support this project until it succeeds according to the plan that has been set. 

@Suri02481092 
@N1_Vhin 
@vhin_FR 
@SangMelatiku 
@hermawanbudion5 

#GOOG #Airdrop #BNB #BSC $GOOG"
166,1405218379892359173,2021-06-16 17:39:04,Jiayuru3,"@GoogolCoin Very good project.
I hope this project will big succes.
I think he has a great future.
@dafa66737008 
@DehuiZhang5 
@NIYE29298810 
@wshishini2 
@NgQuangLun2
#GOOG #Airdrop #BNB   #BSC   $GOOG"
167,1405216305913925632,2021-06-16 17:30:49,Jessica_dianadi,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
168,1405215623622299650,2021-06-16 17:28:06,MobinShekhah,"@GoogolCoin very very good project❤️❤️
@amitrh2001 
@trhickman 
@vrajabloo 
@CVYI 
@mobin_shafiei 
#Airdrop #Airdrops #GOOG #BSC"
169,1405205962890285056,2021-06-16 16:49:43,UTradinghunter,"🎣🎣
GOOG Call
$GOOG
#GOOG

🐟🐠 https://t.co/buKM4DWxjn"
170,1405202422230925317,2021-06-16 16:35:39,MarceloVL11,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
171,1405201976447492102,2021-06-16 16:33:53,ajiumar1609,"@GoogolCoin this project looks very interesting, i am interested , and i will support this project until it is successful according to the plan that has been set, @farkuntul @Darkonah13 @Hungair2 @Husen0010 @mangujiji 
$GOOG #Airdrop #BNB #GOOG  #BSC"
172,1405199588214984704,2021-06-16 16:24:23,BUDISAR59482291,"@GoogolCoin Hi. Thank you for doing this great project

@widianovi17 
@waras87 
@1638753450q 
@lxiwlb 
@llxxppgg 

#GOOG #Airdrop #BNB #BSC $GOOG"
173,1405199432971390977,2021-06-16 16:23:46,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/qcLiR3tZdD
174,1405198670736285705,2021-06-16 16:20:45,abhibisht89,RT @AIApparelStore: What's up with this tee! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #googlecloudplat…
175,1405198340308996097,2021-06-16 16:19:26,AIApparelStore,What's up with this tee! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #googlecloudplatform #amazonwebservices #bigdata #bigdataanalytics #analytics #fintech #neuralnetworks #hadoop #deeplearning #APPL #GOOG https://t.co/zbLXo1yjHR
176,1405191899468550146,2021-06-16 15:53:50,CorneliusYuan,"@GoogolCoin Good Project!
@elonmusk 
@AirdropStario 
@shermai21729 
@CorneliusYuan 
@applefinance1 

#GOOG"
177,1405191884608319492,2021-06-16 15:53:47,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/hS1j5ugM1K
178,1405183645246185472,2021-06-16 15:21:02,abhibisht89,RT @AIApparelStore: What's up with this tee! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #googlecloudplat…
179,1405183258304913411,2021-06-16 15:19:30,AIApparelStore,What's up with this tee! #datascience #artificialintelligence #machinelearning #ai #ml #cloudcomputing #googlecloudplatform #amazonwebservices #bigdata #bigdataanalytics #analytics #fintech #neuralnetworks #hadoop #deeplearning #APPL #GOOG https://t.co/uAemSTuahl
180,1405181670743953413,2021-06-16 15:13:11,YusrilZulfikar,"@GoogolCoin This project looks very interesting. I am interested, and I will support this project until it succeeds according to the plan that has been set. 

@XeCoey
@RynaldiAditya
@NguyenT25080043 
@Awan62602294 
@FitriUwwu 

#GOOG #Airdrop #BNB #BSC $GOOG"
181,1405181567392047105,2021-06-16 15:12:47,tietou2021,"@GoogolCoin This is a very good project, I am very optimistic, come on!

@liteng1987
@hubi0031
@huizi1231
@tietou2021
@Jokerwwss

 #GOOG #Airdrop #BNB   #BSC   $GOOG"
182,1405180893015154688,2021-06-16 15:10:06,Jokerwwss,"@GoogolCoin This is a very good project, I am very optimistic, come on!

@liteng1987
@hubi0031
@huizi1231
@tietou2021
@Jokerwwss

 #GOOG #Airdrop #BNB   #BSC   $GOOG"
183,1405180003487080448,2021-06-16 15:06:34,nolimitrc_,I’m done trading for the day. Finished with a gain of $675. Now I’m chilling with my wife and son the rest of the day. #SAVA #GOOG #SHOP #StockMarket #nolimitoptions https://t.co/lMBKED5Wtm
184,1405178809138040832,2021-06-16 15:01:49,HEERALA72279776,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
185,1405166026157826050,2021-06-16 14:11:02,youlijuwairen,"@GoogolCoin This is a very good project, I am very optimistic, come on!

@lianggang8
@laidianbi
@GeorgeL77418035
@Brabaralive
@anlongluo

#GOOG #Airdrop #BNB  #BSC  $GOOG"
186,1405163542454624256,2021-06-16 14:01:09,HenryAndSamRGay,"RT @WebullGlobal: Commission-free investing, in-depth market data, and powerful trading tools…all available on #Webull! Don’t miss the oppo…"
187,1405163053117624327,2021-06-16 13:59:13,FA48669471,"@GoogolCoin A good project and strong team
@last4y
@rTMsmKaP9zcIPUN
@lang735357482
@LONG97573622
@HTTtEC861E297ij
#GOOG #Airdrop #BNB   #BSC   $GOOG"
188,1405162694336933901,2021-06-16 13:57:47,yezTKEnFEW4c7AY,"@GoogolCoin A good project and strong team
@last4y
@rTMsmKaP9zcIPUN
@lang735357482
@LONG97573622
@HTTtEC861E297ij
#GOOG #Airdrop #BNB   #BSC   $GOOG"
189,1405157840172560388,2021-06-16 13:38:30,hu06039489,"@GoogolCoin Verry good project
Don't miss Airdrop FireFireFire 
@LNhHn19

@nguyent08170003

@neozharry11

@longrun52001

@cobeaovang95

#GOOG #Airdrop #BNB  #BSC  $GOOG"
190,1405154634604290051,2021-06-16 13:25:46,HEKAN1515,"@GoogolCoin This is one revolutionary  project I have seen so far!!.

I can  already  see big and gigantic potentials in it 

@baisarina28 
@chunlanqi 
@kaixuanzhiye 
@jbq666 
@lkg1235

#GOOG #Airdrop #BNB   #BSC   $GOOG"
191,1405151426922307584,2021-06-16 13:13:01,wu38222904,"@GoogolCoin I'm very optimistic about your activities. I hope you can succeed. Let's go to the moon together.
@airdropinspect
@jony55629506
@GenShards
@westarter_org
@okanajaj

#GOOG #Airdrop #BNB  #BSC  $GOOG"
192,1405150692231114760,2021-06-16 13:10:06,qA6F05MXqs1Yv2Q,"@GoogolCoin this is a great project, because it will be very profitable, and this project might compete with others, maybe it could be superior to the others.could be very useful, good luck
@sjl
@guessit_app
@PostyXBT
@SafemarOfficial
@SolanaDINO

#GOOG #Airdrop #BNB #BSC $GOOG"
193,1405142354433089541,2021-06-16 12:36:58,SYDNEYBROOKDAV1,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
194,1405140803803090947,2021-06-16 12:30:48,Bilal26759863,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy 
@4646dong
 
@AhmadSaprawi
 
@AnnisaDell
 
@bttsuongvn
 
@andylee2506

#GOOG #Airdrop #BNB  #BSC  $GOOG"
195,1405138411577495563,2021-06-16 12:21:18,jii1235,"@GoogolCoin This is a very good project with great potential and innovation. I hope you can keep it going and it will be successful!

@biu60f
@DaBing98
@xgray233
@vskxbuilds
@lupeixun1 
#GOOG #Airdrop #BNB   #BSC   $GOOG"
196,1405137540508700674,2021-06-16 12:17:50,nR03PDA3xa72HWk,"@GoogolCoin I am proud to be a part of this, hopefully it will be better in the future. Thanks for shared this wonderful opportunity..

@SalimXilva
@PIpro314159
@yanxizhao3
@wenziyu1688
@zanchuan4

#GOOG #Airdrop #BNB   #BSC   $GOOG"
197,1405133831284293632,2021-06-16 12:03:06,yt991173980,"@GoogolCoin A very good project, innovative and potential. I am very happy to participate. You guys are great!

@PYMP9cR8GGr6olR
@Melissa97979134
@csmikepeng
@Mystar55570282
@lei02986190

#GOOG #Airdrop #BNB #BSC $GOOG"
198,1405127868493885441,2021-06-16 11:39:24,sectest9,RT @dwwnigeria: Visit: https://t.co/lhd4RTK5r8 to learn how to secure a Security-conscious culture in your business. #GoogleDigitalSkills #…
199,1405127865331425286,2021-06-16 11:39:23,CyberSecurityN8,RT @dwwnigeria: Visit: https://t.co/lhd4RTK5r8 to learn how to secure a Security-conscious culture in your business. #GoogleDigitalSkills #…
200,1405127499965554689,2021-06-16 11:37:56,FQOS1tZr3P9W9ee,"@GoogolCoin I think this is a very good project. I hope to get these tokens. I will let more people know about this project.
@abc_chain 
@Smalldoge_zoom 
@TomoFinance 
@RayJFab 
@skemtoken 

#GOOG #Airdrop #BNB  #BSC  $GOOG"
201,1405127279408300038,2021-06-16 11:37:04,dwwnigeria,"Visit: https://t.co/lhd4RTK5r8 to learn how to secure a Security-conscious culture in your business. #GoogleDigitalSkills #GrowWithGoogle #InternetSafety #BusinessSafety

Visit: https://t.co/lhd4RTK5r8 to learn how to secure a Security-conscious culture in your business. #Goog…"
202,1405125029256306689,2021-06-16 11:28:07,dailytradingapp,#GOOG #GOOGL China's 'Uber For Trucks' Startup Proposes To Raise About $1.6B In US IPO: WSJ https://t.co/exI8KcVqnA https://t.co/GEVAbudeom
203,1405124445862195207,2021-06-16 11:25:48,F9zAlWFywD17z4G,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
204,1405119235970387975,2021-06-16 11:05:06,N27iiCh3n,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy 🚀🚀

@Bah1360
@keyvan98311123
@Bambel12
@pyramusonline
@BehnamMasa

#GOOG #Airdrop #BNB   #BSC   $GOOG"
205,1405118889105661956,2021-06-16 11:03:43,a60594577,"@GoogolCoin A good project and strong team
@Btc20502150 
@249332451Com 
@yezTKEnFEW4c7AY 
@eddiesm93658092 
@JIALEZH97228920 

#GOOG #Airdrop #BNB   #BSC   $GOOG"
206,1405118681726689280,2021-06-16 11:02:54,lwlw16553602,"@GoogolCoin Very good innovative project with great potential, you guys are great!
@HHH318749 @llk197824 @7AN9ZMnW1oyZy8t @wnm411 
@MINI7221518378 

#GOOG $GOOG #Airdrop #BSC"
207,1405118246584557569,2021-06-16 11:01:10,Darnjorsh,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
208,1405117692818780161,2021-06-16 10:58:58,aa60594577,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket
@AdamRam30439057
@KADIVRESKANIT
@Boday75325784
@ar071201
@Ronaldi_99
@zoya2288
@jinggeone

#GOOG #Airdrop #BNB  #BSC  $GOOG"
209,1405117237082554373,2021-06-16 10:57:09,219xnl,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
210,1405110321958645769,2021-06-16 10:29:41,FaiyerDewi26,"@GoogolCoin Thank you for making this opportunity. Hopefully this project will be successful.

@richardosman
 
@AtikaRohmatul

@SeyTamA4

@Aripmun69279454

@aulmaulidiana

#GOOG #Airdrop #BNB #BSC $GOOG"
211,1405109512692850688,2021-06-16 10:26:28,xlxww1,"@GoogolCoin @weichunfu2023 @he55484885 @syi1088 @MINI7221518378 @Mr_9_ECHO 
Very good project, very honored to be able to participate!  Yo optimistic about it, come on!

#GOOG $GOOG #Airdrop"
212,1405106134004899842,2021-06-16 10:13:02,ZJ96492375,"@GoogolCoin I am proud to be a part of this, hopefully it will be better in the future.
Thanks for shared this wonderful opportunity..
@7AN9ZMnW1oyZy8t

@hhh08335134

@Archil01703871

@Mr_9_ECHO

@gump_happy

#GOOG #Airdrop #BNB  #BSC  $GOOG"
213,1405099070193123330,2021-06-16 09:44:58,HeidiGreen2011,"RT @WebullGlobal: Start your investing journey on #Webull with FREE stocks! You may have a chance of owning a #GOOG, #FB, or #SBUX stock!"
214,1405096918489829380,2021-06-16 09:36:25,lxlw8,"@GoogolCoin A very good project, you guys are great!  We can walk together in the future!
@wnm411 @cyril9527 @YvonneToledo9 @ouran1231 
@9kAWmUZ17m2LvKf 

#GOOG $GOOG #Airdrop #BSC"
215,1405096799413571586,2021-06-16 09:35:57,8h40MXgUEWUgWap,"@GoogolCoin Great project, I hope to be a part of this project. I will share about this project with other friends and also my telegram group and whatsapp group
@Feicccc
@Fengyao19920221
@Matthew08014450
@ray94616767
@he55484885

 #GOOG #Airdrop #BNB #BSC $GOOG"
216,1405093736703537152,2021-06-16 09:23:46,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/6Uo8vIvea0
217,1405086020471717890,2021-06-16 08:53:07,pantbibek70,"@GoogolCoin It is good project . I have participated in the and rules of this airdrop, I like this project .
@PadamBi41922965
@padammishra777
@pantbibek70
@ashishbist123
@Arunkun43755693

#GOOG #Airdrop #BNB  #BSC  $GOOG"
218,1405078919741509640,2021-06-16 08:24:54,Yire68176508,"RT @WebullGlobal: Don’t miss the opportunity to own a share of #GOOG, #FB or #SBUX! Open and fund a brokerage account and receive 2 FREE st…"
219,1405074137534529539,2021-06-16 08:05:54,NagasundarRaje1,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket
@nagasundar1
@manivijay000
@GirishSaravanan
@AMRBrother
@arulgreen

#GOOG #Airdrop #BNB  #BSC  $GOOG"
220,1405071006218080258,2021-06-16 07:53:27,zzq742524,"@GoogolCoin come on!good project!
@zw130120886 @zhyw6699 @zsmz11 @jemmawu12 @jadebnb 
#GOOG #Airdrop #BNB   #BSC   $GOOG"
221,1405070547889930242,2021-06-16 07:51:38,Umerdar05254454,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
222,1405069929204699137,2021-06-16 07:49:10,Noxus520,"@GoogolCoin The project is implemented very professionally and has a clear development plan.Without a doubt, this is one of the best projects out there.
@EZEJeanBosco2
@mdjuwelmiah24
@pi_solana
@Diego89312752
@BadmusIbukunola

#GOOG #Airdrop #BNB  #BSC  $GOOG"
223,1405066373827481607,2021-06-16 07:35:03,Prabhu1205,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket
@NagasundarRaje1 
@Praveen49866255 
@shankar52994329 
@sekarsmartboy
@Vishnuv26645185

#GOOG #Airdrop #BNB  #BSC  $GOOG"
224,1405062975564648451,2021-06-16 07:21:32,chuxin3107,"@GoogolCoin The concept of this is project is excellent. $GOOG is on many exchanges and in time it will break all the levels to be in galaxy RocketRocket

@Priyo

@bobbytirta

@fxyekosetiawan

@sanseiro81

@RZylvest

#GOOG #Airdrop #BNB  #BSC  $GOOG"
225,1405062942006013952,2021-06-16 07:21:24,AgniaSafa,"@GoogolCoin this is a great project, because it will be very profitable, and this project might compete with others, maybe it could be superior to the others.could be very useful, good luck
@Melisah921
@UtepSugandi
@Bayugatra00
@Aripin55767858
@jaenurisalah

#GOOG #Airdrop #BNB #BSC $GOOG"
226,1405054358463516674,2021-06-16 06:47:18,butterfi_ross,"RT @WebullGlobal: Pay $0 in commissions! Webull offers commission-free trades on #Stocks, #ETFs, and #Options! You may be able to claim a #…"
227,1405049882201759750,2021-06-16 06:29:31,Fengyao19920221,"@GoogolCoin It's a great project. It's bound to be a hit.

@liteng1987 @8h40MXgUEWUgWap @knightwangcheng @zpp5306 @Doo54697914 
#GOOG #Airdrop #BNB  #BSC  $GOOG"
228,1405049815994490884,2021-06-16 06:29:15,chenyinan17,"@GoogolCoin I'm very optimistic about your activities. I hope you can succeed. Let's go to the moon together
@cit6661 @meng888999 
@lcjwsnbys1 @Liao42030903 
@Juwaiman 

#GOOG #Airdrop #BNB  #BSC  $GOOG"
229,1405045068562460672,2021-06-16 06:10:23,tangmingh123,"@GoogolCoin Verry good project
Don't miss Airdrop FireFireFire 
@LNhHn19

@nguyent08170003

@neozharry11

@longrun52001

@cobeaovang95

#GOOG #Airdrop #BNB  #BSC  $GOOG"
230,1405044319417892868,2021-06-16 06:07:24,qazplm456456,"@GoogolCoin Verry good project
Don't miss Airdrop FireFireFire 
@LNhHn19

@nguyent08170003

@neozharry11

@longrun52001

@tangmingh123

#GOOG #Airdrop #BNB  #BSC  $GOOG"
231,1405044234370101249,2021-06-16 06:07:04,kwb668899,"@GoogolCoin I'm very optimistic about your activities. I hope you can succeed. Let's go to the moon together
@2vzRObnxSXR1y9s
@TheHannaBeth
@GarlamWON
@jschlatt
@MdSaidul211

 #GOOG #Airdrop #BNB  #BSC  $GOOG"
232,1405043583388983299,2021-06-16 06:04:29,kky35971876,"@GoogolCoin I'm very optimistic about your activities. I hope you can succeed. Let's go to the moon together
@cit6661
 @meng888999
 @lcjwsnbys1
 @Liao42030903
 @Juwaiman
 #GOOG #Airdrop #BNB  #BSC  $GOOG"
233,1405043412362006528,2021-06-16 06:03:48,adels45344586,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
234,1405040917703282690,2021-06-16 05:53:53,aTOhPJE4Veb1gz2,"@GoogolCoin This is a very good project, I am very optimistic, come on!

@llk197824
@syi1088
@ozay_ya
@aTOhPJE4Veb1gz2
@xiaozhi12345

#GOOG #Airdrop #BNB  #BSC  $GOOG"
235,1405039412010917888,2021-06-16 05:47:54,sl43793390,"@GoogolCoin Great project, I hope to be a part of this project. I will share about this project with other friends and also my telegram group and whatsapp group
@SandeepKushva19 
@kg87FZJgWbGDlLI 
@las_nun 
@ar071201 
@Andrewa22529738 
 #GOOG #Airdrop #BNB #BSC $GOOG"
236,1405039024725663747,2021-06-16 05:46:22,mjhjnsbhssb,"@GoogolCoin A good project with a great team 
@monai1686 
 
@NianHua1111 
 
@uGltxw6WIRyIJbe 
 
@MkGn6rgBNap1D7m 
@Fork93460059 
 
#GOOG #Airdrop #BNB  #BSC"
237,1405038595132456966,2021-06-16 05:44:40,zhouyanqing1,"@GoogolCoin Great project，What do I mean, you should know
@eddiesm93658092 
@aknKlFldFloioZK 
@G7yeLsv8zd8tspv 
@Heather53625827 
@lijianlovexiaof 
#GOOG #Airdrop #BNB #BSC $GOOG"
238,1405037181073170432,2021-06-16 05:39:02,z23935,"@GoogolCoin A good project and strong team
@apexlo2
@gotchaaaa2_
@sagitarius2121
@U5gNmYgBHUayNgX
@lyy08301

#GOOG #Airdrop #BNB   #BSC   $GOOG"
239,1405034087056871427,2021-06-16 05:26:45,9YrQrbS9OW6PpZg,RT @GoogolCoin: #cryptocurrency is the future and the future is now !!! #BNB #GOOG
240,1405031628720705536,2021-06-16 05:16:59,lxiwlb,"@GoogolCoin This is one of the very good blockchain cryptocurrencies, you guys are great, and I am glad I can participate!  thank!
@RayJFab 
@HHH318749 
@ouran1231 
@niuniu2022 
@ZHAOJIN1212 

#GOOG $GOOG #Airdrop"
241,1405031437313601537,2021-06-16 05:16:13,biu60f,"@GoogolCoin This is a very good project with great potential and innovation. I hope you can keep it going and it will be successful!

@hcsy963 
@jii1235 
@kexin0320 
@Lemon31817254 
@monai1686 

#GOOG #Airdrop #BNB   #BSC   $GOOG"
242,1405024664301146114,2021-06-16 04:49:18,wujinxuan520,"@GoogolCoin Verry good project
Don't miss Airdrop FireFireFire 
@LNhHn19

@nguyent08170003

@neozharry11

@longrun52001

@cobeaovang95

#GOOG #Airdrop #BNB  #BSC  $GOOG"
243,1405023315723382785,2021-06-16 04:43:57,longrun52001,"@GoogolCoin Verry good project
Don't miss Airdrop FireFireFire 
@LNhHn19

@nguyent08170003

@neozharry11

@longrun52001

@cobeaovang95

#GOOG #Airdrop #BNB  #BSC  $GOOG"
