,id,createdtime,username,tweets
125,1406630082567983105,2021-06-20 15:08:40,Ali27617100,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
126,1406629781504991239,2021-06-20 15:07:28,Ali27617100,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
127,1406619736444604420,2021-06-20 14:27:33,Usamamughal2119,RT @mbilal033: Welcome pindi express @shoaib100mph let's Rock cryptocurrency and block chain #ShoaibAkhtarNFT #TenupNation #coindesk #bbcur…
128,1406618759197036548,2021-06-20 14:23:40,mbilal033,Welcome pindi express @shoaib100mph let's Rock cryptocurrency and block chain #ShoaibAkhtarNFT #TenupNation #coindesk #bbcurdu https://t.co/TRs5UT8wyl
129,1406612824101634048,2021-06-20 14:00:05,BTCticker,One Bitcoin now worth $33943.818. Market Cap $636.084 Billion. Based on #coindesk BPI #bitcoin
130,1406584887612690435,2021-06-20 12:09:04,Tahir_108,RT @mbilal033: Let's welcome to our hero our proud 😍😍 @shoaib100mph to first cricket market place #NFTCommunity #ShoaibAkhtarNFT #coindesk…
131,1406584868780359688,2021-06-20 12:09:00,Tahir_108,RT @GulHAsad1: Let's welcome to our hero our proud 😍😍 @shoaib100mph to first cricket market place #NFTCommunity #ShoaibAkhtarNFT #coindesk…
132,1406582627742715905,2021-06-20 12:00:06,BTCticker,One Bitcoin now worth $33939.116. Market Cap $635.993 Billion. Based on #coindesk BPI #bitcoin
133,1406574282726121474,2021-06-20 11:26:56,GulHAsad1,Let's welcome to our hero our proud 😍😍 @shoaib100mph to first cricket market place #NFTCommunity #ShoaibAkhtarNFT #coindesk #bbcurdu #cointelegraph
134,1406573482415210496,2021-06-20 11:23:45,mbilal033,Let's welcome to our hero our proud 😍😍 @shoaib100mph to first cricket market place #NFTCommunity #ShoaibAkhtarNFT #coindesk #bbcurdu #cointelegraph https://t.co/BUPWUkgqDi
135,1406573347929051136,2021-06-20 11:23:13,AsadAliKazmiSyd,"RT @ChSuleman111: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his exce…"
136,1406573337086681097,2021-06-20 11:23:11,AsadAliKazmiSyd,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
137,1406573271802339331,2021-06-20 11:22:55,AsadAliKazmiSyd,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
138,1406567725867180038,2021-06-20 11:00:53,silwarsnake1,"RT @silwarsnake1: Follow me &amp; follow back.
#ShoaibAkhtarNFT
#waqarzaka
#TenupNation
#CoinMarketCap
#coindesk"
139,1406557493325598724,2021-06-20 10:20:13,Tahir_108,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
140,1406554828860428289,2021-06-20 10:09:38,riaz4464644,RT @Busines73846762: @ZakaWaqar @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib A…
141,1406554437448093701,2021-06-20 10:08:05,riaz4464644,RT @abdulha17324933: @ZakaWaqar @TenupNation #ShoaibAkhtarNFT #bbcurdu #CNN #coindesk   I love our here I never seen a good and fastest bow…
142,1406552424958119939,2021-06-20 10:00:05,BTCticker,One Bitcoin now worth $35019.681. Market Cap $656.240 Billion. Based on #coindesk BPI #bitcoin
143,1406548268293656578,2021-06-20 09:43:34,NoorSam44648350,"RT @arsoo333: Glad to hear that.
#ShoaibAkhtarNFT 
#cointelegraph 
#coindesk 
#bbcnews 
#CNN"
144,1406545746875322369,2021-06-20 09:33:33,afnanqureshi10,"RT @arsoo333: Glad to hear that.
#ShoaibAkhtarNFT 
#cointelegraph 
#coindesk 
#bbcnews 
#CNN"
145,1406544697179488260,2021-06-20 09:29:22,arsoo333,"Glad to hear that.
#ShoaibAkhtarNFT 
#cointelegraph 
#coindesk 
#bbcnews 
#CNN https://t.co/EUKOpjZTqj"
146,1406540507971559426,2021-06-20 09:12:44,masti_star,RT @HaniyaKhan21: @shoaib100mph @TenupNation Welcome Number One Leagnd Booming Crypto #TenUpNation #NFT #ImranKhanPTI #CoinMarketCap #coind…
147,1406539942692474883,2021-06-20 09:10:29,Tahir_108,RT @muneem067: @TenupNation #ShoaibAkhtarNFT #telegraph #coindesk #bbcnews  Subscribe it. https://t.co/jaAh4ImVQr
148,1406533562942230528,2021-06-20 08:45:08,KhalidH67603956,RT @muneem067: @TenupNation #ShoaibAkhtarNFT #telegraph #coindesk #bbcnews  Subscribe it. https://t.co/jaAh4ImVQr
149,1406532345218412552,2021-06-20 08:40:17,AsadSha46348234,RT @muneem067: @TenupNation #ShoaibAkhtarNFT #telegraph #coindesk #bbcnews  Subscribe it. https://t.co/jaAh4ImVQr
150,1406532120412049408,2021-06-20 08:39:24,muneem067,@TenupNation #ShoaibAkhtarNFT #telegraph #coindesk #bbcnews  Subscribe it. https://t.co/jaAh4ImVQr
151,1406527153018130436,2021-06-20 08:19:39,NoorSam44648350,"RT @silwarsnake1: Follow me &amp; follow back.
#ShoaibAkhtarNFT
#waqarzaka
#TenupNation
#CoinMarketCap
#coindesk"
152,1406527039432187906,2021-06-20 08:19:12,silwarsnake1,"Follow me &amp; follow back.
#ShoaibAkhtarNFT
#waqarzaka
#TenupNation
#CoinMarketCap
#coindesk https://t.co/toveec6C7x"
153,1406522228859154432,2021-06-20 08:00:05,BTCticker,One Bitcoin now worth $35661.561. Market Cap $668.266 Billion. Based on #coindesk BPI #bitcoin
154,1406520709560549379,2021-06-20 07:54:03,Tahir_108,"RT @NomanIq80072195: Welcome the pacer and superstar of Pakistan on crypto platform.
#ShoaibAkhtarNFT 
#coindesk 
#cointelegraph https://t.…"
155,1406520414319300610,2021-06-20 07:52:53,Tahir_108,"RT @ChSuleman111: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his exce…"
156,1406520208320352261,2021-06-20 07:52:04,Tahir_108,"RT @ChSuleman111: #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. wor…"
157,1406519196595404802,2021-06-20 07:48:02,Tahir_108,RT @Ghazal37556537: Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation #Tenup #Binance #coindesk #…
158,1406514290287382534,2021-06-20 07:28:33,KamranM72186258,RT @Ghazal37556537: Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation #Tenup #Binance #coindesk #…
159,1406514185547116548,2021-06-20 07:28:08,Ham549192388,RT @Ghazal37556537: @shoaib100mph @TenupNation Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation…
160,1406514035902738432,2021-06-20 07:27:32,Ghazal37556537,"Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation #Tenup #Binance #coindesk #Coinbase #cz_binance 
#waqarzakaprivategroup
#waqarzaka"
161,1406507066651549700,2021-06-20 06:59:50,shahid2279,"RT @ChSuleman111: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his exce…"
162,1406506802339004418,2021-06-20 06:58:47,shahid2279,"RT @ChSuleman111: #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. wor…"
163,1406506549565136897,2021-06-20 06:57:47,ibad700,"RT @ChSuleman111: #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. wor…"
164,1406506548889677829,2021-06-20 06:57:47,Shafy51490133,"RT @Awaiskhan9902: @TenupNation @shoaib100mph #ShoaibAkhtarNFT #coindesk #bbcnews @shoaib100mph 
Now trend start"
165,1406506468296171520,2021-06-20 06:57:28,Shafy51490133,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
166,1406506422158774276,2021-06-20 06:57:17,Shafy51490133,"RT @FaranAl86469785: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaib…"
167,1406506148296105985,2021-06-20 06:56:12,ChSuleman111,"#ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. world record of fast ball is his greatest achievement. proud of him.
#ShoaibakhtarNFT
#PindiExpress @ZakaWaqar #waqarzaka
#coindesk #bbcurdu_reportfairly"
168,1406505722863489030,2021-06-20 06:54:30,Shafy51490133,RT @Busines73846762: @TenupNation @shoaib100mph @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoai…
169,1406505581515468806,2021-06-20 06:53:56,Shafy51490133,"RT @ChSuleman111: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his exce…"
170,1406505436367384576,2021-06-20 06:53:22,Shafy51490133,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
171,1406504582742695937,2021-06-20 06:49:58,ChSuleman111,"@TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. world record of fast ball is his greatest achievement. proud of him.
#ShoaibakhtarNFT
#PindiExpress @ZakaWaqar #waqarzaka
#coindesk #bbcurdu_reportfairly"
172,1406500083315707904,2021-06-20 06:32:06,NomanIq80072195,"Welcome the pacer and superstar of Pakistan on crypto platform.
#ShoaibAkhtarNFT 
#coindesk 
#cointelegraph https://t.co/T4V7UDv1Sq"
173,1406492025978036226,2021-06-20 06:00:05,BTCticker,One Bitcoin now worth $35776.837. Market Cap $670.425 Billion. Based on #coindesk BPI #bitcoin
174,1406491659718770689,2021-06-20 05:58:37,FaaizaNazeer,RT @PizaraHk: Speedmaster Shoaib Akhtar to launch his own NFT #ShoaibAkhtarNFT #CNN #bbcnews #Binance #Blockchain #NFT #TenupNation #Tenup…
175,1406488733373722625,2021-06-20 05:46:59,PizaraHk,Speedmaster Shoaib Akhtar to launch his own NFT #ShoaibAkhtarNFT #CNN #bbcnews #Binance #Blockchain #NFT #TenupNation #Tenup #Coinbase #coindesk #cointelegraph #kucoin #stex https://t.co/RWDQCqGGwF
176,1406483001995792385,2021-06-20 05:24:13,robort_xu,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
177,1406468499623587840,2021-06-20 04:26:35,MuzammilRajpt,RT @Ghazal37556537: @shoaib100mph @TenupNation Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation…
178,1406461827140235266,2021-06-20 04:00:05,BTCticker,One Bitcoin now worth $35568.472. Market Cap $666.519 Billion. Based on #coindesk BPI #bitcoin
179,1406460348606173184,2021-06-20 03:54:12,Ghazal37556537,@shoaib100mph @TenupNation Welcome to the world of crypto.... lots of love and respect  #shoaibakhtarNFT  #TenupNation #Tenup #Binance #coindesk #Coinbase #cz_binance
180,1406460245904396289,2021-06-20 03:53:48,MKashif74614913,RT @abdulha17324933: @ZakaWaqar @TenupNation #ShoaibAkhtarNFT #bbcurdu #CNN #coindesk   I love our here I never seen a good and fastest bow…
181,1406460239424131075,2021-06-20 03:53:46,MKashif74614913,RT @Busines73846762: @ZakaWaqar @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib A…
182,1406459493865623554,2021-06-20 03:50:48,MKashif74614913,"RT @iamsoho90: @shoaib100mph @TenupNation @shoaib100mph here #ShoaibAkhtarNft coming...
A man Introduce Fastest Speed Bowling to the World,…"
183,1406443221174063106,2021-06-20 02:46:09,Zahidhu94150345,"RT @Husnain0306065: #ShoiabAkhtarNFT 
Thats a great step for pakistani and launch a #NFT in pakistan with @shoaib100mph and  strugle of 
@Z…"
184,1406431627132248065,2021-06-20 02:00:04,BTCticker,One Bitcoin now worth $35666.863. Market Cap $668.360 Billion. Based on #coindesk BPI #bitcoin
185,1406422810742906882,2021-06-20 01:25:02,Tahir_108,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
186,1406406038811783170,2021-06-20 00:18:24,NadeemAkhtarMNA,RT @HaniyaKhan21: @shoaib100mph @TenupNation Welcome Number One Leagnd Booming Crypto #TenUpNation #NFT #ImranKhanPTI #CoinMarketCap #coind…
187,1406401433738661889,2021-06-20 00:00:06,BTCticker,One Bitcoin now worth $35545.132. Market Cap $666.077 Billion. Based on #coindesk BPI #bitcoin
188,1406381734380412930,2021-06-19 22:41:49,Hashu_69,"RT @SyedaAnaAli1: #ShoaibAkhtarNFT 
#coindesk
#Cointelegraph  #CNN #bbcnews 
#ShoaibAkhtar 
One of the most super fastest bowler of the wor…"
189,1406374629233639430,2021-06-19 22:13:35,ayyzeee7,"Great news. We are all going to the Moon 🌙 

#Bitcoin #Binance #Btt #cryptocurrencies #Cardano #Coinbase #coindesk #cryptotwitter #dogecoin #dogearmy #ElonMusk #ethereum #MATIC #SAFEMOON #SAFEMOONARMY #ShibaArmy #ShibaCoin #XRP https://t.co/TzEhBdu8nt"
190,1406371234649104390,2021-06-19 22:00:06,BTCticker,One Bitcoin now worth $35912.007. Market Cap $672.950 Billion. Based on #coindesk BPI #bitcoin
191,1406369561709064195,2021-06-19 21:53:27,Anyatradesfx,"RT @ayyzeee7: Keep HODLing ✊ A bullish week is about to start 🚀

#Bitcoin #BNB #BTT #Cardano #Coinbase #coindesk #cryptocurrency #cryptotwi…"
192,1406369405181870084,2021-06-19 21:52:49,ayyzeee7,"Keep HODLing ✊ A bullish week is about to start 🚀

#Bitcoin #BNB #BTT #Cardano #Coinbase #coindesk #cryptocurrency #cryptotwitter #dogecoin #dogearmy #ElonMusk #ethereum #AquaGoat #MATIC #SAFEMOON #SAFEMOONARMY #SHIBARMY #ShibaCoin #XRP"
193,1406366622793842695,2021-06-19 21:41:46,TahseenRaj,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
194,1406366565042434053,2021-06-19 21:41:32,TahseenRaj,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
195,1406363769693818885,2021-06-19 21:30:26,MObaid_Ullah,RT @HaniyaKhan21: @shoaib100mph @TenupNation Welcome Number One Leagnd Booming Crypto #TenUpNation #NFT #ImranKhanPTI #CoinMarketCap #coind…
196,1406361441117032448,2021-06-19 21:21:11,Awaiskh21735713,@shoaib100mph @TenupNation #ShoaibAkhtarNFT #shoaibakhtar #cointelegram #coindesk Shoaib akhtar we are with you big love and support ❤️❤️
197,1406361395575336961,2021-06-19 21:21:00,Noman9295,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
198,1406361016997404675,2021-06-19 21:19:30,Noman9295,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
199,1406358605826347010,2021-06-19 21:09:55,asher_zemran,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
200,1406358028576829444,2021-06-19 21:07:37,9m38500115,"Pakistan’s proud Pakistan’s love, world fast bowler #ShoaibAkhterNFT #Coinbase #coindesk #CoinMarketCap #Binance #bbc #CryptoNews #CNN"
201,1406356048882061317,2021-06-19 20:59:45,Awaiskh21735713,#ShoaibAkhtarNFT the best bowler and cricketer I had ever seen in my entire life and the first man who introduced Pakistan in crypto big love ❤️ for #ShoaibAkhtar #cointelegram #coindesk
202,1406349310879580160,2021-06-19 20:32:59,HaniyaKhan21,RT @HaniyaKhan21: @shoaib100mph @TenupNation Welcome Number One Leagnd Booming Crypto #TenUpNation #NFT #ImranKhanPTI #CoinMarketCap #coind…
203,1406341035219951626,2021-06-19 20:00:06,BTCticker,One Bitcoin now worth $35993.715. Market Cap $674.480 Billion. Based on #coindesk BPI #bitcoin
204,1406338017816727556,2021-06-19 19:48:06,HaniyaKhan21,@shoaib100mph @TenupNation Welcome Number One Leagnd Booming Crypto #TenUpNation #NFT #ImranKhanPTI #CoinMarketCap #coindesk
205,1406334587425460230,2021-06-19 19:34:28,Qureshi_005,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
206,1406334498141261828,2021-06-19 19:34:07,AyazMem76982755,"#shoibakhtarNFT #bbcurdu #TenupNation #CoinMarketCap #coindesk Shoib Akhtar is Hero , super star... who is regarded as the fastest bowler in history of international cricket, We Proud of u .. https://t.co/flZEz2AcpD"
207,1406333018428653569,2021-06-19 19:28:14,Husnain0306065,"#ShoiabAkhtarNFT 
Thats a great step for pakistani and launch a #NFT in pakistan with @shoaib100mph and  strugle of 
@ZakaWaqar
#bitcoins #coindesk #Binance #etherium"
208,1406328045192069122,2021-06-19 19:08:28,RanaNom84269059,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
209,1406327708410384398,2021-06-19 19:07:08,RanaNom84269059,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
210,1406321624773758978,2021-06-19 18:42:58,iamsoho90,"@shoaib100mph @TenupNation @shoaib100mph here #ShoaibAkhtarNft coming...
A man Introduce Fastest Speed Bowling to the World, I believe his next Introduction of #NFT ll Amaze U Wd Speed once Again...
#cryptocurrency #WaqarZaka #TenupNation #BBC #CNN #Pakistan #CoinDesk #CoinTelegraph #100mph #ShoaibAkhtar"
211,1406321522369777664,2021-06-19 18:42:33,Hashu_69,"RT @iamsoho90: @shoaib100mph here #ShoaibAkhtarNft coming...
A man Introduce Fastest Speed Bowling to the World, I believe his next Introdu…"
212,1406321403608109056,2021-06-19 18:42:05,iamsoho90,"@shoaib100mph here #ShoaibAkhtarNft coming...
A man Introduce Fastest Speed Bowling to the World, I believe his next Introduction of #NFT ll Amaze U Wd Speed once Again...
#cryptocurrency #WaqarZaka #TenupNation #BBC #CNN #Pakistan #CoinDesk #CoinTelegraph #100mph #ShoaibAkhtar https://t.co/cVY9jyqZR1"
213,1406320048894009345,2021-06-19 18:36:42,Hashu_69,"RT @FaranAl86469785: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaib…"
214,1406319995785723910,2021-06-19 18:36:29,Hashu_69,"RT @UsmanKh37635670: My favourite player Shoaib Akhtar. The fastest bowller. 
I'm very excited to see first-world cricket celebrity NFT.
I…"
215,1406319702977175553,2021-06-19 18:35:20,UsmanKh37635670,"My favourite player Shoaib Akhtar. The fastest bowller. 
I'm very excited to see first-world cricket celebrity NFT.
I am a big fan of shoaib 100 mph
#coindesk
#cointelegraph
#coinmarketcal
#TenupNation
#pindiexpress
#ShoaibAkhtarNFT
#waqarzaka"
216,1406319598417424386,2021-06-19 18:34:55,FaranAl86469785,"@TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqa"
217,1406318653247741954,2021-06-19 18:31:09,Mohamma25573771,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
218,1406318647258271754,2021-06-19 18:31:08,link2masim,"RT @Awaiskhan9902: @TenupNation @shoaib100mph #ShoaibAkhtarNFT #coindesk #bbcnews @shoaib100mph 
Now trend start"
219,1406318494090661894,2021-06-19 18:30:31,link2masim,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
220,1406318474453032968,2021-06-19 18:30:27,link2masim,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
221,1406317463411769348,2021-06-19 18:26:26,SHAHBAZ0004,"RT @mianumardargahi: We are very happy
Welcome to Crypto world
#CoinMarketCap #coindesk #CoinbasePro #ShoaibAkhtarNFT https://t.co/MVdPyqPA…"
222,1406316809360400384,2021-06-19 18:23:50,mianumardargahi,"We are very happy
Welcome to Crypto world
#CoinMarketCap #coindesk #CoinbasePro #ShoaibAkhtarNFT https://t.co/MVdPyqPAr3"
223,1406316693555712002,2021-06-19 18:23:22,SAIFTAJ8,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
224,1406316023976972290,2021-06-19 18:20:42,SHAHBAZ0004,"RT @MalikZu14885216: #ShoaibAkhtarNFT 
#waqarzaka 
#coindesk
#cointelegraph
Thanku shoaibakhtar what a great yorker for crypto community's…"
225,1406315973515358216,2021-06-19 18:20:30,MalikZu14885216,"RT @MalikZu14885216: #ShoaibAkhtarNFT 
#waqarzaka 
#coindesk
#cointelegraph
Thanku shoaibakhtar what a great yorker for crypto community's…"
226,1406315852421599233,2021-06-19 18:20:01,MalikZu14885216,"#ShoaibAkhtarNFT 
#waqarzaka 
#coindesk
#cointelegraph
Thanku shoaibakhtar what a great yorker for crypto community's 
Great work waqarzaka and team tenup"
227,1406314980107067392,2021-06-19 18:16:33,SRT_Sajid,"RT @Awaiskhan9902: @TenupNation @shoaib100mph #ShoaibAkhtarNFT #coindesk #bbcnews @shoaib100mph 
Now trend start"
228,1406314907679789060,2021-06-19 18:16:16,SAIFTAJ8,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
229,1406313371062968325,2021-06-19 18:10:10,CHTAYYAB44,"World fastest bowler 
#ShoaibAkhtarNFT 
#waqarzaka 
#Cointelegrahp 
#coindesk 
#BBC
#CNN https://t.co/YB8NjT1AaO"
230,1406312734682058754,2021-06-19 18:07:38,CryptoWaifu2,RT @SamlovesCrypto: Here's a thought #cryptonians if there is so much fear in the market about a crash why don't you buy a lil something of…
231,1406311767077113858,2021-06-19 18:03:47,SheikhHarmain,"Thank you @shoaib100mph 
#ShoaibAkhtarNFT  #TenupNation 
#bbcurdu  #coindesk https://t.co/74dTTWPEKX"
232,1406311713108987905,2021-06-19 18:03:35,license_2shill,RT @SamlovesCrypto: Here's a thought #cryptonians if there is so much fear in the market about a crash why don't you buy a lil something of…
233,1406311228113227782,2021-06-19 18:01:39,SheikhHarmain,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
234,1406310833085370371,2021-06-19 18:00:05,BTCticker,One Bitcoin now worth $35773.872. Market Cap $670.358 Billion. Based on #coindesk BPI #bitcoin
235,1406309475082903564,2021-06-19 17:54:41,CryptoSaiyan5,RT @SamlovesCrypto: Here's a thought #cryptonians if there is so much fear in the market about a crash why don't you buy a lil something of…
236,1406309218794225667,2021-06-19 17:53:40,RajaMHaseebA,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
237,1406308772629278724,2021-06-19 17:51:54,EngrAtifHussain,"We are welcome to #ShoaibAkhtarNFT in the new era of technology marketplace..... 
#CoinMarketCap 
#coindesk 
#TenupNation"
238,1406308373927243776,2021-06-19 17:50:18,De_Vocacion,RT @SamlovesCrypto: Here's a thought #cryptonians if there is so much fear in the market about a crash why don't you buy a lil something of…
239,1406308224886841345,2021-06-19 17:49:43,RajaMHaseebA,"RT @ToufailLPAK: Lets wellcome Rawalpindi express in crypto world
Lub u
you are our real hero
#ShoaibAkhtarNFT
#ShoaibAkhtar
#waqarzaka
#Gu…"
240,1406308116417843207,2021-06-19 17:49:17,CRYPTOS_NEWSS,RT @SamlovesCrypto: Here's a thought #cryptonians if there is so much fear in the market about a crash why don't you buy a lil something of…
241,1406308102345998345,2021-06-19 17:49:14,RajaMHaseebA,"RT @m_naeem66622: #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. wor…"
242,1406307874595299331,2021-06-19 17:48:19,Arslan62232644,"@shoaib100mph 
World fastest bowler shoiab akhter speed star of pakistan rawalpindi express ❤#shoaibakhterNft
#coindesk #cointelegraph #bbcurdu #cnn"
243,1406306846915301382,2021-06-19 17:44:14,KKotadia11,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
244,1406306624361336834,2021-06-19 17:43:21,VMalikbaloch,"RT @AzizkhanFahad: #ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
245,1406306564546338819,2021-06-19 17:43:07,AzizkhanFahad,"#ShoaibAkhtarNFT #coindesk 
Greatest bowler ever produced legend speed machine https://t.co/5kvVBNFGRv"
246,1406305701652271112,2021-06-19 17:39:41,Zain60529200,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
247,1406305552221851649,2021-06-19 17:39:06,AliRizwanAkhta1,"100 MPH .. a great bowler of his time ... #ShoaibAkhtarNFT 

#coindesk 
#bbcnews"
248,1406304476936523784,2021-06-19 17:34:49,Haroon1472,RT @HiFunAndFunny: On this day Shoib Akhter crosses 100MPH . By bowling 100.4 . 😋😍. One of my fav bowler 😍. #ShoiabAkhtarNFT #bbccricket #c…
249,1406304285093158919,2021-06-19 17:34:04,Raees_Rehmann,"RT @SyedZeeshan1251: Imagine a bowler running in those extra yards all the way from the boundary, with fire in his eyes and coming at you a…"
250,1406304247990337544,2021-06-19 17:33:55,HiFunAndFunny,On this day Shoib Akhter crosses 100MPH . By bowling 100.4 . 😋😍. One of my fav bowler 😍. #ShoiabAkhtarNFT #bbccricket #coindesk #CoinMarketCap #TenupNation https://t.co/20PUqnjQJ9
251,1406303501249040384,2021-06-19 17:30:57,m_na33m,"#ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. world record of fast ball is his greatest achievement. proud of him.
#ShoaibakhtarNFT
#PindiExpress @ZakaWaqar #waqarzaka
#coindesk #bbcurdu_reportfairly https://t.co/9AGtozkAC7"
252,1406303473264513030,2021-06-19 17:30:50,SaeedAh86944031,"RT @sshaider5: #ShoaibAkhtarNFT  #Coindesk #
As Shoaib Akhter, pindi express surprised the whole cricket world with his bowling and unique…"
253,1406303379060572165,2021-06-19 17:30:28,ToufailLPAK,"Lets wellcome Rawalpindi express in crypto world
Lub u
you are our real hero
#ShoaibAkhtarNFT
#ShoaibAkhtar
#waqarzaka
#Guardian
#CNN
#coindesk 
#Coingecko 
#bbcnews 
#bbcurdu_reportfairly https://t.co/kNt8hKaLgj"
254,1406303159379644420,2021-06-19 17:29:35,MuzammilRajpt,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
